date,slot,period,price_yuan_per_kwh,load_kwh,pv_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,waste_kwh,soc_start_kwh,soc_end_kwh
2025-02-28,43,07:10-07:20,0.7363,596.1127166666666,265.9776166666667,0.0,0.0,330.13509999999997,0.0,0.0,3179.8019725928275,2812.98519481505
2025-02-28,44,07:20-07:30,0.7379,619.7483333333333,309.40000000000003,0.0,0.0,310.3483333333333,0.0,0.0,2812.98519481505,2468.1537133335687
2025-02-28,45,07:30-07:40,0.6732,624.1751666666667,361.62629999999996,0.0,0.0,262.5488666666667,0.0,0.0,2468.1537133335687,2176.432750370606
2025-02-28,46,07:40-07:50,0.7587,592.3657166666667,430.6733,0.0,0.0,161.6924166666667,0.0,0.0,2176.432750370606,1996.774509629865
2025-02-28,47,07:50-08:00,0.9518,566.1566666666666,502.54375,0.0,0.0,63.61291666666665,0.0,0.0,1996.774509629865,1926.0934911113463
2025-02-28,48,08:00-08:10,0.9699,600.4594333333333,554.80605,0.0,0.0,45.653383333333295,0.0,0.0,1926.0934911113463,1875.3675096298648
2025-02-28,49,08:10-08:20,0.9051,601.4814,612.3472,0.0,10.865800000000036,0.0,0.0,0.0,1875.3675096298648,1885.146729629865
2025-02-28,50,08:20-08:30,0.8574,560.1566666666666,675.35,0.0,115.19333333333338,0.0,0.0,0.0,1885.146729629865,1988.820729629865
2025-02-28,51,08:30-08:40,0.8345,566.7959166666667,718.4812000000001,0.0,151.68528333333336,0.0,0.0,0.0,1988.820729629865,2125.337484629865
2025-02-28,52,08:40-08:50,0.8305,619.0133333333333,760.32405,0.0,141.31071666666674,0.0,0.0,0.0,2125.337484629865,2252.517129629865
2025-02-28,53,08:50-09:00,0.8385,682.5433333333334,806.6687499999999,0.0,124.12541666666652,0.0,0.0,0.0,2252.517129629865,2364.2300046298647
2025-02-28,54,09:00-09:10,0.852,723.7968999999999,849.8023833333333,0.0,126.00548333333336,0.0,0.0,0.0,2364.2300046298647,2477.6349396298647
2025-02-28,55,09:10-09:20,0.8581,740.9140166666666,922.2457333333333,0.0,181.3317166666667,0.0,0.0,0.0,2477.6349396298647,2640.833484629865
2025-02-28,56,09:20-09:30,0.8319,730.5666666666666,1010.90625,0.0,280.3395833333334,0.0,0.0,0.0,2640.833484629865,2893.139109629865
2025-02-28,57,09:30-09:40,0.7612,693.4336166666667,1065.7538833333333,0.0,372.3202666666666,0.0,0.0,0.0,2893.139109629865,3228.227349629865
2025-02-28,58,09:40-09:50,0.7219,681.13815,1111.2538166666666,0.0,430.1156666666666,0.0,0.0,0.0,3228.227349629865,3615.331449629865
2025-02-28,59,09:50-10:00,0.7289,689.7283333333334,1156.8812500000001,0.0,467.1529166666668,0.0,0.0,0.0,3615.331449629865,4035.769074629865
2025-02-28,60,10:00-10:10,0.7243,673.2312499999999,1184.1395833333333,0.0,510.9083333333334,0.0,0.0,0.0,4035.769074629865,4495.586574629865
2025-02-28,61,10:10-10:20,0.6906,686.9696666666667,1199.3404666666668,0.0,512.3708,0.0,0.0,0.0,4495.586574629865,4956.720294629865
2025-02-28,62,10:20-10:30,0.6709,714.9133333333333,1210.41875,0.0,495.50541666666675,0.0,0.0,0.0,4956.720294629865,5402.675169629865
2025-02-28,63,10:30-10:40,0.6963,681.95525,1216.0109166666666,0.0,534.0556666666666,0.0,0.0,0.0,5402.675169629865,5883.325269629865
2025-02-28,64,10:40-10:50,0.5676,662.2560333333333,1199.50905,0.0,537.2530166666666,0.0,0.0,0.0,5883.325269629865,6366.852984629865
2025-02-28,65,10:50-11:00,0.3516,674.16,1188.98125,0.0,514.8212500000001,0.0,0.0,0.0,6366.852984629865,6830.192109629866
2025-02-28,66,11:00-11:10,0.3335,665.149,1225.7632166666667,0.0,560.6142166666667,0.0,0.0,0.0,6830.192109629866,7334.744904629866
2025-02-28,67,11:10-11:20,0.3837,673.4305499999999,1216.1297,0.0,542.69915,0.0,0.0,0.0,7334.744904629866,7823.174139629866
2025-02-28,68,11:20-11:30,0.3969,700.8716666666666,1159.4437500000001,0.0,458.5720833333336,0.0,0.0,0.0,7823.174139629866,8235.889014629865
2025-02-28,69,11:30-11:40,0.3875,701.2223666666667,1154.69545,0.0,453.4730833333332,0.0,0.0,0.0,8235.889014629865,8644.014789629866
2025-02-28,70,11:40-11:50,0.3265,676.4685166666667,1190.0972166666668,0.0,513.6287000000001,0.0,0.0,0.0,8644.014789629866,9106.280619629866
2025-02-28,71,11:50-12:00,0.2651,652.13,1230.625,0.0,578.495,0.0,0.0,0.0,9106.280619629866,9626.926119629867
2025-02-28,72,12:00-12:10,0.2951,649.0980166666667,1249.759,0.0,600.6609833333333,0.0,0.0,0.0,9626.926119629867,10167.521004629867
2025-02-28,73,12:10-12:20,0.3048,629.2156666666666,1233.0426166666666,0.0,603.82695,0.0,0.0,0.0,10167.521004629867,10710.965259629867
