date,slot,period,actual_load_kwh,old_load_forecast_kwh,new_load_forecast_kwh,actual_pv_kwh,pv_forecast_kwh
2025-07-05,88,14:40-14:50,763.8134,743.1034409035087,786.9467770489567,969.19385,966.423830325911
2025-07-05,89,14:50-15:00,799.8733333333333,742.4934418788807,805.6331461168874,920.8562499999999,938.529630317056
2025-07-05,90,15:00-15:10,798.3746333333333,712.002646876697,781.9442248277869,857.6961,892.2150297050765
2025-07-05,91,15:10-15:20,787.2801666666666,704.0985187213914,762.0497842645929,809.3516666666666,833.783628280172
2025-07-05,92,15:20-15:30,774.46,725.9464881067192,774.9380774258034,785.15625,785.8494173335408
2025-07-05,93,15:30-15:40,748.39275,736.6059598899155,801.0167377476002,766.4475166666666,766.1262167756512
2025-07-05,94,15:40-15:50,778.09885,747.66358552336,803.2662688955764,739.5718499999999,740.110100578002
2025-07-05,95,15:50-16:00,823.71,757.5854998276909,789.8724652889933,706.6750000000001,698.2390307214114
2025-07-05,96,16:00-16:10,776.2532,744.4950798675382,799.4305857725548,673.7216666666667,660.7994159218072
2025-07-05,97,16:10-16:20,761.8299999999999,739.3065242095782,798.5103386206343,608.1277,616.0137460325819
2025-07-05,98,16:20-16:30,821.0633333333334,754.7920827647058,795.7569184323484,537.6999999999999,564.2448034496277
2025-07-05,99,16:30-16:40,853.9632833333334,765.0710532348321,824.9840480498128,526.1838333333334,521.4095017116769
2025-07-05,100,16:40-16:50,786.8559333333333,716.581713084301,784.8079566859043,503.6138833333334,483.58742681275754
2025-07-05,101,16:50-17:00,692.7383333333333,635.9849920848432,689.8386327039569,440.31874999999997,447.2566212732323
2025-07-05,102,17:00-17:10,717.1860666666666,616.1517546202563,666.2611518320584,376.46183333333335,413.14968366599567
2025-07-05,103,17:10-17:20,747.0227833333333,642.9672327890974,685.3997681890481,332.8003333333333,376.8666760836545
2025-07-05,104,17:20-17:30,714.2933333333334,661.2451698021601,693.5884437203827,306.79375,336.8697665673399
2025-07-05,105,17:30-17:40,669.09655,629.5319916494684,671.413983357858,280.9460666666667,295.3891245063586
2025-07-05,106,17:40-17:50,683.6368666666667,596.2093409257961,671.6335902012695,248.58626666666666,252.92273369915267
2025-07-05,107,17:50-18:00,734.64,597.5962788955287,689.1707385415435,209.07500000000002,209.9945213822453
2025-07-05,108,18:00-18:10,731.2659666666667,614.6210070957795,670.8842516153163,166.00363333333334,167.9629793513892
2025-07-05,109,18:10-18:20,709.8403,626.4510536524376,670.8411347129921,126.99534999999999,129.35579189222764
2025-07-05,110,18:20-18:30,701.0366666666667,628.8657549566824,694.2426183014952,92.35625,93.619741349481
2025-07-05,111,18:30-18:40,697.3630666666667,631.54396379378,692.8645050683556,56.32053333333334,57.84019286526403
2025-07-05,112,18:40-18:50,693.0748,646.3893557138275,707.7951636999012,22.189899999999998,23.441153031695183
2025-07-05,113,18:50-19:00,688.9866666666667,662.222721211988,735.3932551784087,0.0,0.11162469734863005
2025-07-05,114,19:00-19:10,687.7298000000001,657.4259383301751,724.4944322654455,0.0,0.0
2025-07-05,115,19:10-19:20,677.7246833333334,643.6371823088692,704.0335974967702,0.7718833333333334,0.8093772251480559
2025-07-05,116,19:20-19:30,673.8249999999999,625.4158148959352,691.8073926206134,0.0,0.0
2025-07-05,117,19:30-19:40,703.2745,615.2025926191308,684.4632570971128,0.0,0.0
2025-07-05,118,19:40-19:50,724.7089166666666,636.4605064329801,718.2909302589419,0.05541666666666667,0.05810990190112025
2025-07-05,119,19:50-20:00,725.375,672.1609569661068,762.5399412512551,0.0,0.0
2025-07-05,120,20:00-20:10,728.0928333333333,675.8651010095678,741.6095725210819,0.0,0.0
2025-07-05,121,20:10-20:20,715.7080833333333,642.7788202807192,707.7862023188425,0.0039833333333333335,0.0041704841474654135
2025-07-05,122,20:20-20:30,708.4616666666667,618.2258417417236,702.553566483086,0.0,0.0
2025-07-05,123,20:30-20:40,741.9765333333334,646.0502525171012,718.4684429324535,0.0,0.0
2025-07-05,124,20:40-20:50,727.6235,667.4790681502387,727.8597894329578,0.0002833333333333333,0.00030028034432573285
2025-07-05,125,20:50-21:00,677.1566666666666,660.9275267326309,720.8729492235683,0.0,0.0
2025-07-05,126,21:00-21:10,690.7953333333334,677.8743979468319,709.9963270876191,0.0,0.0
2025-07-05,127,21:10-21:20,699.8316833333333,656.9002071769123,707.4667605767746,0.0,0.0
2025-07-05,128,21:20-21:30,707.96,632.144187475724,724.1195010531895,0.0,0.0
2025-07-05,129,21:30-21:40,773.4634500000001,661.6131479775254,749.3978545445008,0.0,0.0
2025-07-05,130,21:40-21:50,720.8322499999999,641.854749491694,697.8618064315913,0.0,0.0
2025-07-05,131,21:50-22:00,592.12,573.0825330491672,609.0016124453184,0.0,0.0
2025-07-05,132,22:00-22:10,614.16045,570.3304386572088,612.937673014075,0.0,0.0
2025-07-05,133,22:10-22:20,650.4146666666667,584.2520648231682,631.6141951643357,0.0,0.0
2025-07-05,134,22:20-22:30,621.8766666666667,560.7543821710121,621.1602795644355,0.0,0.0
2025-07-05,135,22:30-22:40,595.8103166666666,550.5443404351817,618.755130947469,0.0,0.0
2025-07-05,136,22:40-22:50,615.80895,579.0857697797281,633.4816359730861,0.0,0.0
2025-07-05,137,22:50-23:00,648.3366666666667,596.1285367807588,642.1568515105582,0.0,0.0
2025-07-05,138,23:00-23:10,628.1764166666667,538.107873719644,618.3445163514843,0.0,0.0
2025-07-05,139,23:10-23:20,636.0948333333333,541.8318730052785,616.2569822778033,0.0,0.0
2025-07-05,140,23:20-23:30,665.3966666666666,591.112048920096,632.1521586556577,0.0,0.0
2025-07-05,141,23:30-23:40,637.6866333333334,553.4343935399195,614.9204518483515,0.0,0.0
2025-07-05,142,23:40-23:50,678.26575,593.870284089662,632.8531107728326,0.0,0.0
2025-07-05,143,23:50-24:00,773.8133333333334,705.2673566048654,678.8798053313228,0.0,0.0
2025-07-06,0,00:00-00:10,778.3167333333334,727.5246774354229,858.4100569074981,0.0,0.0
2025-07-06,1,00:10-00:20,773.8011,704.0203756044662,850.6506436372001,0.0,0.0
2025-07-06,2,00:20-00:30,790.8333333333334,695.7606788796442,832.7030059355351,0.0,0.0
2025-07-06,3,00:30-00:40,774.2159166666667,688.5019293650578,801.7513235930567,0.0,0.0
2025-07-06,4,00:40-00:50,765.6189333333333,681.7414566038005,784.1872530611967,0.0,0.0
2025-07-06,5,00:50-01:00,778.9616666666667,674.9163388715931,785.0250719769351,0.0,0.0
2025-07-06,6,01:00-01:10,780.0781999999999,651.7233553964876,786.3101533383374,0.0,0.0
2025-07-06,7,01:10-01:20,756.6695166666667,660.8152274395725,793.5878267421804,0.0,0.0
2025-07-06,8,01:20-01:30,736.0783333333334,681.600436993658,812.6591938213494,0.0,0.0
2025-07-06,9,01:30-01:40,754.0283666666666,647.529178537387,835.5339833104141,0.0,0.0
2025-07-06,10,01:40-01:50,749.6243,664.9111936055741,825.4037313721352,0.0,0.0
2025-07-06,11,01:50-02:00,733.4383333333334,709.5166715686892,797.466260996324,0.0,0.0
2025-07-06,12,02:00-02:10,768.2452833333333,668.3162516404309,803.5312028508632,0.0,0.0
2025-07-06,13,02:10-02:20,749.3763666666667,660.8100845271166,807.2755093838178,0.0,0.0
2025-07-06,14,02:20-02:30,704.6833333333334,701.1967149145311,795.2416464643435,0.0,0.0
2025-07-06,15,02:30-02:40,764.4305166666667,700.3061856995822,789.0008052651947,0.0,0.0
2025-07-06,16,02:40-02:50,775.4285666666666,659.8674792495048,769.9782870623196,0.0,0.0
2025-07-06,17,02:50-03:00,708.2800000000001,635.9191776768303,753.06309566216,0.0,0.0
2025-07-06,18,03:00-03:10,691.1410833333333,656.5004069203266,773.1989296542185,0.0002833333333333333,0.00028987613324561664
2025-07-06,19,03:10-03:20,697.4345166666667,641.1116725488043,773.0657166401119,0.0,0.0
2025-07-06,20,03:20-03:30,691.2266666666666,607.9463037900397,751.881012663617,0.0,0.0
2025-07-06,21,03:30-03:40,681.8681833333334,610.8183927719363,765.6198485397747,0.0038499999999999997,0.004027066606797176
2025-07-06,22,03:40-03:50,728.6791333333334,634.0772389630441,778.8260668997834,0.0,0.0
2025-07-06,23,03:50-04:00,784.41,649.940546847336,775.2423970028806,0.0,0.0
2025-07-06,24,04:00-04:10,739.4236666666667,670.3917209906035,774.3774535040508,0.05363333333333333,0.05614021200714306
2025-07-06,25,04:10-04:20,704.2111666666666,695.2467346273314,767.6561682734803,0.0,0.0
2025-07-06,26,04:20-04:30,727.6350000000001,711.727249979634,752.6514774751673,0.0,0.0
2025-07-06,27,04:30-04:40,744.8021666666667,666.5014474857519,741.6874700314578,0.7469666666666667,0.7819403512468195
2025-07-06,28,04:40-04:50,711.2725833333334,639.3575721628578,750.0650962921743,0.0,0.0
2025-07-06,29,04:50-05:00,671.245,616.3619580930725,760.36374814969,0.0,0.049423498899470245
2025-07-06,30,05:00-05:10,705.4488500000001,619.433265751887,739.3797520156562,20.976166666666668,21.960826098207146
2025-07-06,31,05:10-05:20,717.0278333333334,626.7292635048441,722.1968094347154,50.803066666666666,52.027577220523625
2025-07-06,32,05:20-05:30,682.3149999999999,621.6082048938306,719.3883889710238,83.5,83.38725479374763
2025-07-06,33,05:30-05:40,685.9029833333334,604.0083296406623,723.2807431906364,120.82666666666667,119.37855077411044
2025-07-06,34,05:40-05:50,767.9266333333334,693.0049279056147,814.0392464046139,153.80848333333333,157.29469703332066
2025-07-06,35,05:50-06:00,875.6116666666667,786.9805122331338,935.8051528674941,186.69375,194.32803945695878
2025-07-06,36,06:00-06:10,907.8464,830.7425039595987,933.5836049496415,230.96448333333333,230.82008660644777
2025-07-06,37,06:10-06:20,891.2223666666667,792.2032682678989,886.8968968387783,264.51071666666667,273.1314611648154
2025-07-06,38,06:20-06:30,864.255,769.835544621265,873.8020851105769,292.25624999999997,319.55413949806143
2025-07-06,39,06:30-06:40,845.3601833333333,785.2483542433395,896.9233177962127,343.7943666666667,360.7305204261854
2025-07-06,40,06:40-06:50,855.0181666666667,803.5545186810393,906.5785963550422,405.67558333333335,395.1986394628062
2025-07-06,41,06:50-07:00,889.815,813.1812852881976,888.0756200478463,469.46250000000003,429.6721231641261
2025-07-06,42,07:00-07:10,920.46845,820.1248468287055,877.097112151481,534.7027833333333,471.58750892045816
2025-07-06,43,07:10-07:20,913.8080166666667,834.1183766764821,916.5657024984628,570.6591833333333,507.8693864143834
2025-07-06,44,07:20-07:30,859.2933333333334,825.9910268817771,943.4652383302754,594.1625,542.6175744349862
2025-07-06,45,07:30-07:40,807.6697,795.7752589141878,881.6307170802686,653.6981666666667,592.8525874262389
2025-07-06,46,07:40-07:50,947.6349166666668,895.5686507125035,1011.6843505155039,705.2152166666666,639.1079138859297
2025-07-06,47,07:50-08:00,1186.6983333333333,1058.9122520489518,1260.321530658514,728.99375,682.367681961646
2025-07-06,48,08:00-08:10,1222.7127833333334,1065.4387780791349,1255.9271253844158,748.8847000000001,739.047034226589
2025-07-06,49,08:10-08:20,1171.9099333333334,1051.15130751367,1200.2791844403605,771.1367833333334,770.6723456684733
2025-07-06,50,08:20-08:30,1152.21,1069.286916980063,1202.8667852327965,806.3125,785.2430436304933
2025-07-06,51,08:30-08:40,1165.4954,1045.0416751840198,1173.966538744908,863.3316333333333,830.0411975136235
2025-07-06,52,08:40-08:50,1175.8817666666666,1066.8133103218113,1183.9810861007945,908.9082,869.7366813665564
2025-07-06,53,08:50-09:00,1159.58,1149.4240779166096,1229.8969658626775,929.4812499999999,901.1163024766125
2025-07-06,54,09:00-09:10,1127.9841,1098.3227750054648,1225.9654961882868,943.5367666666666,958.1303836310813
2025-07-06,55,09:10-09:20,1146.3703333333333,1052.96952998666,1217.3757282465813,975.4698333333334,1010.9241146494702
2025-07-06,56,09:20-09:30,1170.9133333333332,1099.8820008050614,1226.8174520192508,1033.3812500000001,1042.250389703804
2025-07-06,57,09:30-09:40,1103.5931166666667,1117.252661132161,1227.9315476548568,1098.1240666666665,1066.899102305551
2025-07-06,58,09:40-09:50,1109.5136666666667,1091.2068314493526,1224.0900534944176,1114.8664999999999,1109.3651800659152
2025-07-06,59,09:50-10:00,1204.9783333333332,1064.985807123323,1224.1952917169267,1100.925,1153.98023073407
2025-07-06,60,10:00-10:10,1229.7799166666666,1136.9954479173007,1231.5396566486734,1133.7128333333333,1165.451261047418
2025-07-06,61,10:10-10:20,1182.81585,1117.1334587560048,1237.1367961927476,1206.5766166666667,1195.92075846261
2025-07-06,62,10:20-10:30,1137.945,1029.2554330679127,1230.4862483098675,1269.5125,1248.3503317615734
2025-07-06,63,10:30-10:40,1166.1824666666666,1052.1679213106866,1212.5287833705759,1278.7386166666668,1272.1395058762735
2025-07-06,64,10:40-10:50,1198.5277333333333,1088.9572767280579,1221.1720440860695,1296.8622666666668,1287.763825036803
2025-07-06,65,10:50-11:00,1189.9616666666668,1092.4119313511749,1242.4313846423684,1315.9624999999999,1318.4948151891792
2025-07-06,66,11:00-11:10,1160.4971166666667,1139.980245151637,1226.3472339439274,1275.3228333333334,1359.4581610059768
2025-07-06,67,11:10-11:20,1151.5615,1129.0475532890857,1221.07857978549,1286.1549499999999,1359.2960413901503
2025-07-06,68,11:20-11:30,1179.0249999999999,1089.1801081444464,1244.2262041158506,1359.6312500000001,1324.9240318997327
2025-07-06,69,11:30-11:40,1214.1076,1154.5633747655284,1258.035683523588,1388.8085166666667,1312.8777177532177
2025-07-06,70,11:40-11:50,1176.1382,1133.7024888310166,1228.7644353612604,1371.2522666666666,1301.062505572324
2025-07-06,71,11:50-12:00,1100.9066666666665,1032.842106716399,1178.7701171236056,1346.01875,1287.327547790302
2025-07-06,72,12:00-12:10,1104.8929833333334,1047.2250441296599,1167.03913951848,1340.2924500000001,1299.19203662275
2025-07-06,73,12:10-12:20,1114.6348,1123.3166755266384,1181.0768324797211,1284.29785,1321.7855898662503
2025-07-06,74,12:20-12:30,1091.9866666666667,1082.442480157871,1188.6008728545453,1212.3500000000001,1338.3037714789687
2025-07-06,75,12:30-12:40,1083.5956666666666,1028.0936863815966,1173.578386312678,1228.7614,1341.7364937852797
2025-07-06,76,12:40-12:50,1134.3865333333333,1026.4338332020882,1187.2867084987345,1210.9964333333335,1328.109747538768
2025-07-06,77,12:50-13:00,1196.7616666666665,1098.0689085739668,1230.4610352300376,1139.6812499999999,1300.6238980516994
2025-07-06,78,13:00-13:10,1177.5741166666667,1108.9547820376688,1250.2849013355017,1119.2015,1267.3244396971463
2025-07-06,79,13:10-13:20,1161.5971166666666,1077.3310727234664,1249.4422098454984,1106.1146833333335,1230.2245983636772
2025-07-06,80,13:20-13:30,1175.635,1044.6084802491687,1249.0999510820661,1070.05,1204.5258409139938
2025-07-06,81,13:30-13:40,1167.7723333333333,1076.9371675282746,1266.6258677742856,1030.90555,1205.0677289923833
2025-07-06,82,13:40-13:50,1181.6704333333334,1113.7660778603793,1288.9357787320325,1002.3750833333334,1188.6321559226233
2025-07-06,83,13:50-14:00,1209.8766666666668,1111.2546742091706,1300.1875143246584,994.3249999999999,1153.3264536163983
2025-07-06,84,14:00-14:10,1196.8151833333334,1085.2595293824788,1295.9252783604325,1005.3763333333333,1136.1331383324768
2025-07-06,85,14:10-14:20,1196.1698,1068.6884110743792,1296.1091638014905,997.0318833333334,1107.1635011702754
2025-07-06,86,14:20-14:30,1225.4633333333334,1066.0015974856208,1291.7200239566223,945.0749999999999,1056.4294787298027
2025-07-06,87,14:30-14:40,1242.6869833333333,1061.405110817772,1260.3665448012707,864.4935999999999,1008.0345920131217
2025-07-06,88,14:40-14:50,1225.8473166666665,1092.3231651667456,1262.5982717671661,828.5370166666667,972.749491855935
2025-07-06,89,14:50-15:00,1178.9233333333334,1142.259146968263,1296.1833254372325,824.85,940.22180738157
2025-07-06,90,15:00-15:10,1138.7519333333332,1148.9976851886745,1299.3145260943108,771.8906166666667,890.1053089421288
2025-07-06,91,15:10-15:20,1185.5007833333334,1117.8456629654202,1305.0848736333103,709.7269666666666,831.808907123436
2025-07-06,92,15:20-15:30,1249.485,1099.6790663176102,1316.5279354572974,680.61875,787.1026322500586
2025-07-06,93,15:30-15:40,1189.3082666666667,1128.1843949725996,1297.5456643660395,683.1682333333333,769.7338969858462
2025-07-06,94,15:40-15:50,1205.8401666666666,1129.249547699121,1274.034731282342,661.4955666666666,744.1747526717063
2025-07-06,95,15:50-16:00,1297.4733333333334,1113.82028399085,1281.0654455010033,612.6750000000001,702.1236197273267
2025-07-06,96,16:00-16:10,1254.8379666666667,1146.5117844992278,1324.2706260058103,582.02895,664.9395695427279
2025-07-06,97,16:10-16:20,1191.7258,1177.6377817829657,1324.303989360283,544.49365,615.6747146800523
2025-07-06,98,16:20-16:30,1191.8033333333333,1165.5015975232939,1295.8977726493897,493.78749999999997,560.1097439528085
2025-07-06,99,16:30-16:40,1221.5944,1133.4305270506393,1328.5078247954145,452.2446,524.9435821154923
2025-07-06,100,16:40-16:50,1237.4839833333333,1115.7906702159487,1353.2597222143188,409.21763333333337,490.5583183076148
2025-07-06,101,16:50-17:00,1240.7749999999999,1121.9116532117068,1346.0641789521453,367.75624999999997,447.5088773974818
2025-07-06,102,17:00-17:10,1259.77485,1141.3544199090284,1350.8318609413732,344.14298333333335,406.1720734215015
2025-07-06,103,17:10-17:20,1250.4030666666665,1148.8255005126841,1343.5337708063753,319.1710166666667,367.74892412911834
2025-07-06,104,17:20-17:30,1249.8433333333335,1150.336140273172,1341.3041840205117,286.80625000000003,330.5366134447322
2025-07-06,105,17:30-17:40,1314.9691833333334,1163.7231279693922,1366.4733110025475,258.47211666666664,292.58237647444463
2025-07-06,106,17:40-17:50,1198.4236166666667,1025.2133695278378,1238.8498431984838,226.64265,252.45756180801706
2025-07-06,107,17:50-18:00,950.73,828.1487388078042,1023.8826496235256,187.51250000000002,210.15429444156217
2025-07-06,108,18:00-18:10,896.8458166666666,833.8001709880956,987.3198784539694,146.85206666666667,167.54789649128918
2025-07-06,109,18:10-18:20,961.1614333333333,897.3161877905213,1014.3282292475233,113.42311666666666,128.68735226845374
2025-07-06,110,18:20-18:30,1005.6216666666666,908.0410414292113,1025.9190455828214,85.2625,93.23269780344972
2025-07-06,111,18:30-18:40,976.0865333333333,900.6006569246282,1054.419400897592,52.673249999999996,57.3282242633472
2025-07-06,112,18:40-18:50,980.3786333333334,877.948793232616,1044.6976770781498,20.625033333333334,23.002369827817905
2025-07-06,113,18:50-19:00,1020.1116666666667,865.7740932231771,1015.877203602142,0.0,0.05056152107236718
2025-07-06,114,19:00-19:10,990.9005666666667,880.2221735558333,1044.3358166110263,0.0,0.0
2025-07-06,115,19:10-19:20,947.9029333333333,864.3091713214861,1049.540236050966,0.7148500000000001,0.7995070598136939
2025-07-06,116,19:20-19:30,955.4116666666667,827.5790175993673,1011.9064367042578,0.0,0.0
2025-07-06,117,19:30-19:40,1013.4009666666667,858.7720559771124,999.8919819927459,0.0,0.0
2025-07-06,118,19:40-19:50,1001.9011833333334,897.675513511306,1027.4955373754965,0.05131666666666667,0.05740110514337706
2025-07-06,119,19:50-20:00,951.055,901.6212185822897,1056.9633830619218,0.0,0.0
2025-07-06,120,20:00-20:10,1003.6177333333334,884.8201366427922,1040.7761695020454,0.0,0.0
2025-07-06,121,20:10-20:20,1039.9043166666668,870.1589191980484,1037.2179003171948,0.0036833333333333336,0.004120768207435364
2025-07-06,122,20:20-20:30,1010.96,861.6441250378613,1057.847599908054,0.0,0.0
2025-07-06,123,20:30-20:40,992.5863666666668,870.2709463842154,1053.6534158053414,0.0,0.0
2025-07-06,124,20:40-20:50,1004.6158333333333,872.0743768141923,1028.6238461519183,0.0002666666666666667,0.0002961899309537942
2025-07-06,125,20:50-21:00,1011.9566666666666,881.1652145246886,1022.4877213231613,0.0,0.0
2025-07-06,126,21:00-21:10,971.6105166666666,893.3798165266459,1064.5828285581213,0.0,0.0
2025-07-06,127,21:10-21:20,962.0931833333334,884.3754289776653,1062.2510936179046,0.0,0.0
2025-07-06,128,21:20-21:30,990.195,897.0469589254916,1035.3106246441632,0.0,0.0
2025-07-06,129,21:30-21:40,976.3137666666667,962.5864281355889,1071.9819879621966,0.0,0.0
2025-07-06,130,21:40-21:50,907.4063833333333,878.4803783159048,975.824367560429,0.0,0.0
2025-07-06,131,21:50-22:00,833.265,690.6685209467438,809.4061201725809,0.0,0.0
2025-07-06,132,22:00-22:10,818.1000833333333,657.3021416953558,844.7977496475386,0.0,0.0
2025-07-06,133,22:10-22:20,806.9572499999999,683.3205638721388,876.26862207528,0.0,0.0
2025-07-06,134,22:20-22:30,792.77,689.1514221345278,829.4170966479184,0.0,0.0
2025-07-06,135,22:30-22:40,816.6122666666666,696.3344063881118,836.3548977356523,0.0,0.0
2025-07-06,136,22:40-22:50,803.5128,668.7971954345114,841.2193275893446,0.0,0.0
2025-07-06,137,22:50-23:00,741.6999999999999,646.5280723388046,821.8824902335932,0.0,0.0
2025-07-06,138,23:00-23:10,707.1767166666667,681.5485647030847,824.4328401664569,0.0,0.0
2025-07-06,139,23:10-23:20,750.2443166666667,703.3234058442924,834.3015093332526,0.0,0.0
2025-07-06,140,23:20-23:30,810.9416666666666,681.92091621488,833.906783909746,0.0,0.0
2025-07-06,141,23:30-23:40,782.7955333333333,675.9054444620624,819.971280147407,0.0,0.0
2025-07-06,142,23:40-23:50,777.3699499999999,695.6892644016078,794.8448219053533,0.0,0.0
2025-07-06,143,23:50-24:00,798.7049999999999,726.8666527652251,777.7760183504525,0.0,0.0
2025-07-07,0,00:00-00:10,746.1601,740.6786535791971,798.9431355923143,0.0,0.0
2025-07-07,1,00:10-00:20,745.4869666666667,733.5608732168527,793.2981442271619,0.0,0.0
2025-07-07,2,00:20-00:30,809.35,708.9077982525946,787.4027820455487,0.0,0.0
2025-07-07,3,00:30-00:40,819.3238666666666,697.7038782162464,773.0610246809339,0.0,0.0
2025-07-07,4,00:40-00:50,815.8798833333334,721.6167438019089,761.2701504150102,0.0,0.0
2025-07-07,5,00:50-01:00,820.6183333333333,742.3989020448155,759.6108219373615,0.0,0.0
2025-07-07,6,01:00-01:10,800.0762833333333,694.2958893926656,764.0813756355185,0.0,0.0
2025-07-07,7,01:10-01:20,745.1753666666667,666.669385766609,759.7599751213294,0.0,0.0
2025-07-07,8,01:20-01:30,715.4549999999999,696.7829859215929,758.4654542897689,0.0,0.0
2025-07-07,9,01:30-01:40,777.0443833333334,732.0622634919778,781.3334161439006,0.0,0.0
2025-07-07,10,01:40-01:50,784.1480499999999,712.9724086599298,772.9749250130772,0.0,0.0
2025-07-07,11,01:50-02:00,745.335,684.1910423513128,743.0987622150874,0.0,0.0
2025-07-07,12,02:00-02:10,801.8229166666666,713.4990388177664,756.4879101451816,0.0,0.0
2025-07-07,13,02:10-02:20,802.4174333333334,730.5657562916106,763.0093936862579,0.0,0.0
2025-07-07,14,02:20-02:30,727.4383333333334,684.7834896664804,750.9792025398228,0.0,0.0
2025-07-07,15,02:30-02:40,719.5762833333333,648.4360367017335,757.311414493531,0.0,0.0
2025-07-07,16,02:40-02:50,744.7745166666667,674.4390611480857,743.598143619828,0.0,0.0
2025-07-07,17,02:50-03:00,753.9499999999999,712.6941392020005,713.6001321366143,0.0,0.0
2025-07-07,18,03:00-03:10,741.0750833333333,713.4655703007313,712.665288947718,0.0002833333333333333,0.00028886597198581136
2025-07-07,19,03:10-03:20,744.2758333333333,688.4528088422728,707.8104402528033,0.0,0.0
2025-07-07,20,03:20-03:30,759.3533333333334,663.7777366364943,698.3539174150726,0.0,0.0
2025-07-07,21,03:30-03:40,740.7751166666667,661.2033483897948,720.0588175513604,0.0039499999999999995,0.003989022597174714
2025-07-07,22,03:40-03:50,691.3081166666666,708.9827265730686,745.0784494130531,0.0,0.0
2025-07-07,23,03:50-04:00,661.91,761.8358595411029,748.706233490262,0.0,0.0
2025-07-07,24,04:00-04:10,704.5990166666667,702.5806313201409,732.2781470383214,0.054966666666666664,0.05559930335112636
2025-07-07,25,04:10-04:20,737.1162666666668,679.7730697536258,721.5584552406052,0.0,0.0
2025-07-07,26,04:20-04:30,725.4516666666667,734.2439833270798,719.5040776356446,0.0,0.0
2025-07-07,27,04:30-04:40,712.8517499999999,752.092848768027,708.2348647568649,0.7655,0.7743873028959378
2025-07-07,28,04:40-04:50,721.17175,716.5887577684142,700.6478561864218,0.0,0.0
2025-07-07,29,04:50-05:00,729.9866666666667,660.9274769041014,702.4162805161076,0.0,0.015262347892778062
2025-07-07,30,05:00-05:10,704.5212833333334,667.7668077002864,703.9849511735065,21.980500000000003,21.64706109637448
2025-07-07,31,05:10-05:20,693.6659166666667,685.4876764957891,696.2998285116033,55.66943333333333,51.53398190636161
2025-07-07,32,05:20-05:30,698.2466666666666,682.5393976218464,681.5376107364821,91.45,83.20748541670899
2025-07-07,33,05:30-05:40,683.3485166666666,649.746192330715,685.1506099661607,127.39471666666667,119.82538768634153
2025-07-07,34,05:40-05:50,742.1203166666666,733.2835977318491,775.7410961450726,172.3191833333333,156.6166435607458
2025-07-07,35,05:50-06:00,853.1183333333333,855.0711825492924,891.5285268689597,219.48749999999998,192.71350706590005
2025-07-07,36,06:00-06:10,887.81745,937.5524228118164,888.3211476827398,253.88221666666666,231.81326190098721
2025-07-07,37,06:10-06:20,877.5969,885.427890891387,852.802525209599,298.84113333333335,271.9701529440797
2025-07-07,38,06:20-06:30,866.915,796.9058330303216,847.1917505231286,358.90625,313.2230796535686
2025-07-07,39,06:30-06:40,866.1776833333333,816.9901940414481,850.643687632319,414.28236666666663,357.19025134561434
2025-07-07,40,06:40-06:50,864.5534333333334,846.0377242127176,846.1065105130707,462.2655833333333,398.4284704361311
2025-07-07,41,06:50-07:00,866.8266666666667,851.3438487593564,843.8122774882784,507.06874999999997,440.32399210771047
2025-07-07,42,07:00-07:10,888.0432000000001,895.0031343860527,867.3751438321982,554.2457499999999,489.67367145682044
2025-07-07,43,07:10-07:20,901.9578,905.2382203521049,892.0084264749831,604.9715666666667,525.9291939667603
2025-07-07,44,07:20-07:30,874.2966666666666,843.803601885849,874.4596063853986,649.65625,556.71726460869
2025-07-07,45,07:30-07:40,821.0684833333333,785.673652126856,823.4971086042419,683.0044666666666,610.320615297011
2025-07-07,46,07:40-07:50,936.2200666666666,932.8309757799702,963.8678266453369,751.8104333333334,658.7773230643711
2025-07-07,47,07:50-08:00,1159.9233333333334,1189.180511258684,1200.1243269970926,832.56875,697.0725659940726
2025-07-07,48,08:00-08:10,1224.1084833333332,1197.584336121543,1196.485150314877,849.9259166666667,745.0961911696613
2025-07-07,49,08:10-08:20,1216.0794666666668,1127.408204411443,1143.1722115493342,852.3890333333334,774.9103300800253
2025-07-07,50,08:20-08:30,1210.9166666666667,1131.2510329245147,1145.7207517243835,864.4,794.6869889571258
2025-07-07,51,08:30-08:40,1188.0707,1143.2144589663435,1124.223261401856,872.2332500000001,842.403911656284
2025-07-07,52,08:40-08:50,1161.8123166666667,1165.9687190458062,1133.7363308682382,929.2739166666667,883.4025076640394
2025-07-07,53,08:50-09:00,1155.4016666666666,1183.0275868194183,1163.8834067041914,1015.13125,911.0033179656951
2025-07-07,54,09:00-09:10,1173.3882333333333,1159.6113730797442,1141.5187625885965,1053.4127333333333,954.9938675226945
2025-07-07,55,09:10-09:20,1153.5377666666666,1133.2736187061519,1143.7605962927007,1104.1728,1004.7246822490365
2025-07-07,56,09:20-09:30,1121.8,1148.4502212567959,1171.7660678096302,1166.59375,1047.5429833074782
2025-07-07,57,09:30-09:40,1162.50795,1134.5825443380013,1148.451001728507,1172.4248333333333,1081.8686477804165
2025-07-07,58,09:40-09:50,1179.4927833333334,1156.5086289256049,1138.9197551720706,1166.6029333333333,1115.3077525707095
2025-07-07,59,09:50-10:00,1154.2216666666666,1186.8404332259602,1167.2728732522055,1200.1375,1143.3578456676862
